zi,freq,weight
鄘,95.0,2.124713679175946e-07
赑,95.0,2.124713679175946e-07
袆,95.0,2.124713679175946e-07
缫,95.0,2.124713679175946e-07
渋,95.0,2.124713679175946e-07
楤,95.0,2.124713679175946e-07
巿,95.0,2.124713679175946e-07
収,95.0,2.124713679175946e-07
鳜,94.0,2.1023482720267252e-07
霨,94.0,2.1023482720267252e-07
罍,94.0,2.1023482720267252e-07
昞,94.0,2.1023482720267252e-07
捜,94.0,2.1023482720267252e-07
劼,94.0,2.1023482720267252e-07
锏,93.0,2.0799828648775046e-07
躇,93.0,2.0799828648775046e-07
踌,93.0,2.0799828648775046e-07
貔,93.0,2.0799828648775046e-07
螟,93.0,2.0799828648775046e-07
虓,93.0,2.0799828648775046e-07
膂,93.0,2.0799828648775046e-07
潾,93.0,2.0799828648775046e-07
橼,93.0,2.0799828648775046e-07
椄,93.0,2.0799828648775046e-07
栞,93.0,2.0799828648775046e-07
栌,93.0,2.0799828648775046e-07
惆,93.0,2.0799828648775046e-07
嫪,93.0,2.0799828648775046e-07
媪,93.0,2.0799828648775046e-07
垱,93.0,2.0799828648775046e-07
仫,93.0,2.0799828648775046e-07
铩,92.0,2.0576174577282848e-07
軚,92.0,2.0576174577282848e-07
诨,92.0,2.0576174577282848e-07
篌,92.0,2.0576174577282848e-07
禵,92.0,2.0576174577282848e-07
棐,92.0,2.0576174577282848e-07
晧,92.0,2.0576174577282848e-07
圄,92.0,2.0576174577282848e-07
喳,92.0,2.0576174577282848e-07
啹,92.0,2.0576174577282848e-07
訾,91.0,2.0352520505790642e-07
覇,91.0,2.0352520505790642e-07
珝,91.0,2.0352520505790642e-07
玨,91.0,2.0352520505790642e-07
狷,91.0,2.0352520505790642e-07
毐,91.0,2.0352520505790642e-07
惦,91.0,2.0352520505790642e-07
悪,91.0,2.0352520505790642e-07
嫘,91.0,2.0352520505790642e-07
埝,91.0,2.0352520505790642e-07
唉,91.0,2.0352520505790642e-07
鸷,90.0,2.0128866434298441e-07
鮻,90.0,2.0128866434298441e-07
郈,90.0,2.0128866434298441e-07
螽,90.0,2.0128866434298441e-07
廌,90.0,2.0128866434298441e-07
嵛,90.0,2.0128866434298441e-07
埏,90.0,2.0128866434298441e-07
垴,90.0,2.0128866434298441e-07
囹,90.0,2.0128866434298441e-07
咻,90.0,2.0128866434298441e-07
颥,89.0,1.990521236280623e-07
遛,89.0,1.990521236280623e-07
讃,89.0,1.990521236280623e-07
蓨,89.0,1.990521236280623e-07
忾,89.0,1.990521236280623e-07
忑,89.0,1.990521236280623e-07
忐,89.0,1.990521236280623e-07
屄,89.0,1.990521236280623e-07
偌,89.0,1.990521236280623e-07
亜,89.0,1.990521236280623e-07
亓,89.0,1.990521236280623e-07
錞,88.0,1.9681558291314027e-07
赅,88.0,1.9681558291314027e-07
葑,88.0,1.9681558291314027e-07
羕,88.0,1.9681558291314027e-07
瞑,88.0,1.9681558291314027e-07
瘗,88.0,1.9681558291314027e-07
浄,88.0,1.9681558291314027e-07
泐,88.0,1.9681558291314027e-07
杈,88.0,1.9681558291314027e-07
媵,88.0,1.9681558291314027e-07
喺,88.0,1.9681558291314027e-07
偎,88.0,1.9681558291314027e-07
亀,88.0,1.9681558291314027e-07
麐,87.0,1.945790421982182e-07
鲦,87.0,1.945790421982182e-07
餽,87.0,1.945790421982182e-07
遘,87.0,1.945790421982182e-07
蒻,87.0,1.945790421982182e-07
煐,87.0,1.945790421982182e-07
浤,87.0,1.945790421982182e-07
枏,87.0,1.945790421982182e-07
朶,87.0,1.945790421982182e-07
厰,87.0,1.945790421982182e-07
俛,87.0,1.945790421982182e-07
鳯,86.0,1.9234250148329612e-07
魉,86.0,1.9234250148329612e-07
骕,86.0,1.9234250148329612e-07
铚,86.0,1.9234250148329612e-07
袪,86.0,1.9234250148329612e-07
虿,86.0,1.9234250148329612e-07
菉,86.0,1.9234250148329612e-07
玦,86.0,1.9234250148329612e-07
梂,86.0,1.9234250148329612e-07
戗,86.0,1.9234250148329612e-07
愣,86.0,1.9234250148329612e-07
徼,86.0,1.9234250148329612e-07
廒,86.0,1.9234250148329612e-07
娉,86.0,1.9234250148329612e-07
哂,86.0,1.9234250148329612e-07
邋,85.0,1.9010596076837406e-07
谂,85.0,1.9010596076837406e-07
譔,85.0,1.9010596076837406e-07
舸,85.0,1.9010596076837406e-07
瘢,85.0,1.9010596076837406e-07
爿,85.0,1.9010596076837406e-07
煅,85.0,1.9010596076837406e-07
湉,85.0,1.9010596076837406e-07
惔,85.0,1.9010596076837406e-07
幛,85.0,1.9010596076837406e-07
堍,85.0,1.9010596076837406e-07
齢,84.0,1.8786942005345206e-07
験,84.0,1.8786942005345206e-07
茍,84.0,1.8786942005345206e-07
籴,84.0,1.8786942005345206e-07
禋,84.0,1.8786942005345206e-07
盦,84.0,1.8786942005345206e-07
煴,84.0,1.8786942005345206e-07
廼,84.0,1.8786942005345206e-07
尅,84.0,1.8786942005345206e-07
囷,84.0,1.8786942005345206e-07
呪,84.0,1.8786942005345206e-07
伧,84.0,1.8786942005345206e-07
镃,83.0,1.8563287933853e-07
钶,83.0,1.8563287933853e-07
遢,83.0,1.8563287933853e-07
縄,83.0,1.8563287933853e-07
粦,83.0,1.8563287933853e-07
箜,83.0,1.8563287933853e-07
牁,83.0,1.8563287933853e-07
煕,83.0,1.8563287933853e-07
旒,83.0,1.8563287933853e-07
揸,83.0,1.8563287933853e-07
拎,83.0,1.8563287933853e-07
呃,83.0,1.8563287933853e-07
卮,83.0,1.8563287933853e-07
鲚,82.0,1.8339633862360801e-07
鬯,82.0,1.8339633862360801e-07
骃,82.0,1.8339633862360801e-07
鑨,82.0,1.8339633862360801e-07
轵,82.0,1.8339633862360801e-07
聩,82.0,1.8339633862360801e-07
瘘,82.0,1.8339633862360801e-07
溞,82.0,1.8339633862360801e-07
撚,82.0,1.8339633862360801e-07
搾,82.0,1.8339633862360801e-07
抃,82.0,1.8339633862360801e-07
愬,82.0,1.8339633862360801e-07
幞,82.0,1.8339633862360801e-07
塲,82.0,1.8339633862360801e-07
垕,82.0,1.8339633862360801e-07
垍,82.0,1.8339633862360801e-07
啁,82.0,1.8339633862360801e-07
働,82.0,1.8339633862360801e-07
酂,81.0,1.8115979790868595e-07
蹭,81.0,1.8115979790868595e-07
跺,81.0,1.8115979790868595e-07
跞,81.0,1.8115979790868595e-07
訏,81.0,1.8115979790868595e-07
菫,81.0,1.8115979790868595e-07
繋,81.0,1.8115979790868595e-07
禊,81.0,1.8115979790868595e-07
獣,81.0,1.8115979790868595e-07
悻,81.0,1.8115979790868595e-07
塍,81.0,1.8115979790868595e-07
偰,81.0,1.8115979790868595e-07
醪,80.0,1.7892325719376387e-07
邲,80.0,1.7892325719376387e-07
苅,80.0,1.7892325719376387e-07
膻,80.0,1.7892325719376387e-07
煸,80.0,1.7892325719376387e-07
瀍,80.0,1.7892325719376387e-07
姞,80.0,1.7892325719376387e-07
塀,80.0,1.7892325719376387e-07
佉,80.0,1.7892325719376387e-07
黾,79.0,1.7668671647884183e-07
鲌,79.0,1.7668671647884183e-07
霊,79.0,1.7668671647884183e-07
贶,79.0,1.7668671647884183e-07
蒡,79.0,1.7668671647884183e-07
舾,79.0,1.7668671647884183e-07
缛,79.0,1.7668671647884183e-07
砝,79.0,1.7668671647884183e-07
皴,79.0,1.7668671647884183e-07
暕,79.0,1.7668671647884183e-07
懃,79.0,1.7668671647884183e-07
悧,79.0,1.7668671647884183e-07
寤,79.0,1.7668671647884183e-07
嬖,79.0,1.7668671647884183e-07
呑,79.0,1.7668671647884183e-07
鿔,78.0,1.7445017576391972e-07
趵,78.0,1.7445017576391972e-07
褴,78.0,1.7445017576391972e-07
薤,78.0,1.7445017576391972e-07
粜,78.0,1.7445017576391972e-07
瑑,78.0,1.7445017576391972e-07
潋,78.0,1.7445017576391972e-07
掞,78.0,1.7445017576391972e-07
怏,78.0,1.7445017576391972e-07
屻,78.0,1.7445017576391972e-07
囡,78.0,1.7445017576391972e-07
処,78.0,1.7445017576391972e-07
讵,77.0,1.7221363504899777e-07
蝘,77.0,1.7221363504899777e-07
晌,77.0,1.7221363504899777e-07
崚,77.0,1.7221363504899777e-07
塙,77.0,1.7221363504899777e-07
噎,77.0,1.7221363504899777e-07
喽,77.0,1.7221363504899777e-07
傒,77.0,1.7221363504899777e-07
馊,76.0,1.6997709433407568e-07
閦,76.0,1.6997709433407568e-07
醂,76.0,1.6997709433407568e-07
葰,76.0,1.6997709433407568e-07
舗,76.0,1.6997709433407568e-07
绹,76.0,1.6997709433407568e-07
绔,76.0,1.6997709433407568e-07
続,76.0,1.6997709433407568e-07
筚,76.0,1.6997709433407568e-07
珵,76.0,1.6997709433407568e-07
犽,76.0,1.6997709433407568e-07
炷,76.0,1.6997709433407568e-07
瀹,76.0,1.6997709433407568e-07
晊,76.0,1.6997709433407568e-07
昄,76.0,1.6997709433407568e-07
摅,76.0,1.6997709433407568e-07
懽,76.0,1.6997709433407568e-07
屺,76.0,1.6997709433407568e-07
図,76.0,1.6997709433407568e-07
呾,76.0,1.6997709433407568e-07
龃,75.0,1.6774055361915365e-07
麇,75.0,1.6774055361915365e-07
镄,75.0,1.6774055361915365e-07
郪,75.0,1.6774055361915365e-07
赙,75.0,1.6774055361915365e-07
谞,75.0,1.6774055361915365e-07
紥,75.0,1.6774055361915365e-07
禤,75.0,1.6774055361915365e-07
瞠,75.0,1.6774055361915365e-07
焼,75.0,1.6774055361915365e-07
溘,75.0,1.6774055361915365e-07
樯,75.0,1.6774055361915365e-07
梃,75.0,1.6774055361915365e-07
朏,75.0,1.6774055361915365e-07
掮,75.0,1.6774055361915365e-07
掬,75.0,1.6774055361915365e-07
嬿,75.0,1.6774055361915365e-07
叵,75.0,1.6774055361915365e-07
剜,75.0,1.6774055361915365e-07
龉,74.0,1.655040129042316e-07
鳑,74.0,1.655040129042316e-07
鲏,74.0,1.655040129042316e-07
鰶,74.0,1.655040129042316e-07
蹩,74.0,1.655040129042316e-07
裈,74.0,1.655040129042316e-07
蝼,74.0,1.655040129042316e-07
蘖,74.0,1.655040129042316e-07
砬,74.0,1.655040129042316e-07
澁,74.0,1.655040129042316e-07
淠,74.0,1.655040129042316e-07
洌,74.0,1.655040129042316e-07
橚,74.0,1.655040129042316e-07
榇,74.0,1.655040129042316e-07
梏,74.0,1.655040129042316e-07
桎,74.0,1.655040129042316e-07
晛,74.0,1.655040129042316e-07
峣,74.0,1.655040129042316e-07
咛,74.0,1.655040129042316e-07
侁,74.0,1.655040129042316e-07
髁,73.0,1.6326747218930953e-07
陬,73.0,1.6326747218930953e-07
蓇,73.0,1.6326747218930953e-07
莜,73.0,1.6326747218930953e-07
艛,73.0,1.6326747218930953e-07
箪,73.0,1.6326747218930953e-07
玭,73.0,1.6326747218930953e-07
暸,73.0,1.6326747218930953e-07
旳,73.0,1.6326747218930953e-07
撂,73.0,1.6326747218930953e-07
呔,73.0,1.6326747218930953e-07
仼,73.0,1.6326747218930953e-07
饫,72.0,1.610309314743875e-07
飑,72.0,1.610309314743875e-07
跩,72.0,1.610309314743875e-07
赕,72.0,1.610309314743875e-07
荑,72.0,1.610309314743875e-07
艽,72.0,1.610309314743875e-07
缐,72.0,1.610309314743875e-07
糀,72.0,1.610309314743875e-07
篯,72.0,1.610309314743875e-07
濙,72.0,1.610309314743875e-07
殛,72.0,1.610309314743875e-07
椹,72.0,1.610309314743875e-07
旖,72.0,1.610309314743875e-07
宧,72.0,1.610309314743875e-07
姮,72.0,1.610309314743875e-07
喼,72.0,1.610309314743875e-07
咥,72.0,1.610309314743875e-07
黐,71.0,1.5879439075946546e-07
骛,71.0,1.5879439075946546e-07
転,71.0,1.5879439075946546e-07
葖,71.0,1.5879439075946546e-07
茚,71.0,1.5879439075946546e-07
澣,71.0,1.5879439075946546e-07
棫,71.0,1.5879439075946546e-07
暊,71.0,1.5879439075946546e-07
憋,71.0,1.5879439075946546e-07
堠,71.0,1.5879439075946546e-07
镏,70.0,1.565578500445434e-07
辏,70.0,1.565578500445434e-07
蠋,70.0,1.565578500445434e-07
蕻,70.0,1.565578500445434e-07
荘,70.0,1.565578500445434e-07
芴,70.0,1.565578500445434e-07
腼,70.0,1.565578500445434e-07
猃,70.0,1.565578500445434e-07
済,70.0,1.565578500445434e-07
泖,70.0,1.565578500445434e-07
椥,70.0,1.565578500445434e-07
桴,70.0,1.565578500445434e-07
暁,70.0,1.565578500445434e-07
旵,70.0,1.565578500445434e-07
捂,70.0,1.565578500445434e-07
懐,70.0,1.565578500445434e-07
恁,70.0,1.565578500445434e-07
锎,69.0,1.5432130932962134e-07
谮,69.0,1.5432130932962134e-07
诳,69.0,1.5432130932962134e-07
褙,69.0,1.5432130932962134e-07
芘,69.0,1.5432130932962134e-07
緜,69.0,1.5432130932962134e-07
滝,69.0,1.5432130932962134e-07
沚,69.0,1.5432130932962134e-07
柟,69.0,1.5432130932962134e-07
掂,69.0,1.5432130932962134e-07
庁,69.0,1.5432130932962134e-07
寯,69.0,1.5432130932962134e-07
埇,69.0,1.5432130932962134e-07
哱,69.0,1.5432130932962134e-07
哖,69.0,1.5432130932962134e-07
騒,68.0,1.5208476861469928e-07
酺,68.0,1.5208476861469928e-07
鄫,68.0,1.5208476861469928e-07
箨,68.0,1.5208476861469928e-07
礐,68.0,1.5208476861469928e-07
碻,68.0,1.5208476861469928e-07
畧,68.0,1.5208476861469928e-07
涙,68.0,1.5208476861469928e-07
歃,68.0,1.5208476861469928e-07
敔,68.0,1.5208476861469928e-07
搥,68.0,1.5208476861469928e-07
慥,68.0,1.5208476861469928e-07
慜,68.0,1.5208476861469928e-07
従,68.0,1.5208476861469928e-07
崠,68.0,1.5208476861469928e-07
尢,68.0,1.5208476861469928e-07
坬,68.0,1.5208476861469928e-07
咂,68.0,1.5208476861469928e-07
勦,68.0,1.5208476861469928e-07
倨,68.0,1.5208476861469928e-07
骓,67.0,1.4984822789977725e-07
饽,67.0,1.4984822789977725e-07
鞞,67.0,1.4984822789977725e-07
蟥,67.0,1.4984822789977725e-07
绲,67.0,1.4984822789977725e-07
窨,67.0,1.4984822789977725e-07
砼,67.0,1.4984822789977725e-07
溇,67.0,1.4984822789977725e-07
湔,67.0,1.4984822789977725e-07
泅,67.0,1.4984822789977725e-07
彛,67.0,1.4984822789977725e-07
廵,67.0,1.4984822789977725e-07
吽,67.0,1.4984822789977725e-07
黡,66.0,1.476116871848552e-07
阌,66.0,1.476116871848552e-07
蹿,66.0,1.476116871848552e-07
詝,66.0,1.476116871848552e-07
衪,66.0,1.476116871848552e-07
蘗,66.0,1.476116871848552e-07
菔,66.0,1.476116871848552e-07
畊,66.0,1.476116871848552e-07
爌,66.0,1.476116871848552e-07
燝,66.0,1.476116871848552e-07
涠,66.0,1.476116871848552e-07
槱,66.0,1.476116871848552e-07
柷,66.0,1.476116871848552e-07
杪,66.0,1.476116871848552e-07
敉,66.0,1.476116871848552e-07
弐,66.0,1.476116871848552e-07
廛,66.0,1.476116871848552e-07
巌,66.0,1.476116871848552e-07
婼,66.0,1.476116871848552e-07
囯,66.0,1.476116871848552e-07
嗦,66.0,1.476116871848552e-07
倶,66.0,1.476116871848552e-07
佝,66.0,1.476116871848552e-07
齮,65.0,1.4537514646993315e-07
锒,65.0,1.4537514646993315e-07
逶,65.0,1.4537514646993315e-07
躅,65.0,1.4537514646993315e-07
読,65.0,1.4537514646993315e-07
衲,65.0,1.4537514646993315e-07
紞,65.0,1.4537514646993315e-07
竽,65.0,1.4537514646993315e-07
砗,65.0,1.4537514646993315e-07
烝,65.0,1.4537514646993315e-07
淓,65.0,1.4537514646993315e-07
洭,65.0,1.4537514646993315e-07
櫈,65.0,1.4537514646993315e-07
杻,65.0,1.4537514646993315e-07
撄,65.0,1.4537514646993315e-07
弾,65.0,1.4537514646993315e-07
鯭,64.0,1.431386057550111e-07
镆,64.0,1.431386057550111e-07
賛,64.0,1.431386057550111e-07
蒌,64.0,1.431386057550111e-07
苁,64.0,1.431386057550111e-07
筌,64.0,1.431386057550111e-07
淏,64.0,1.431386057550111e-07
槠,64.0,1.431386057550111e-07
扺,64.0,1.431386057550111e-07
扞,64.0,1.431386057550111e-07
廋,64.0,1.431386057550111e-07
帔,64.0,1.431386057550111e-07
帏,64.0,1.431386057550111e-07
墕,64.0,1.431386057550111e-07
劬,64.0,1.431386057550111e-07
黁,63.0,1.4090206504008903e-07
馘,63.0,1.4090206504008903e-07
颦,63.0,1.4090206504008903e-07
鄀,63.0,1.4090206504008903e-07
蹑,63.0,1.4090206504008903e-07
觌,63.0,1.4090206504008903e-07
衎,63.0,1.4090206504008903e-07
缣,63.0,1.4090206504008903e-07
糗,63.0,1.4090206504008903e-07
磻,63.0,1.4090206504008903e-07
琄,63.0,1.4090206504008903e-07
漈,63.0,1.4090206504008903e-07
殄,63.0,1.4090206504008903e-07
搆,63.0,1.4090206504008903e-07
拊,63.0,1.4090206504008903e-07
孓,63.0,1.4090206504008903e-07
龊,62.0,1.38665524325167e-07
鼒,62.0,1.38665524325167e-07
鍙,62.0,1.38665524325167e-07
褡,62.0,1.38665524325167e-07
茏,62.0,1.38665524325167e-07
筅,62.0,1.38665524325167e-07
矸,62.0,1.38665524325167e-07
炟,62.0,1.38665524325167e-07
朿,62.0,1.38665524325167e-07
彟,62.0,1.38665524325167e-07
崱,62.0,1.38665524325167e-07
嫲,62.0,1.38665524325167e-07
妺,62.0,1.38665524325167e-07
堌,62.0,1.38665524325167e-07
営,62.0,1.38665524325167e-07
鷟,61.0,1.3642898361024494e-07
陁,61.0,1.3642898361024494e-07
釪,61.0,1.3642898361024494e-07
逌,61.0,1.3642898361024494e-07
筼,61.0,1.3642898361024494e-07
磲,61.0,1.3642898361024494e-07
磝,61.0,1.3642898361024494e-07
疖,61.0,1.3642898361024494e-07
狓,61.0,1.3642898361024494e-07
烱,61.0,1.3642898361024494e-07
溍,61.0,1.3642898361024494e-07
棪,61.0,1.3642898361024494e-07
柁,61.0,1.3642898361024494e-07
斝,61.0,1.3642898361024494e-07
攞,61.0,1.3642898361024494e-07
揿,61.0,1.3642898361024494e-07
噍,61.0,1.3642898361024494e-07
単,61.0,1.3642898361024494e-07
勍,61.0,1.3642898361024494e-07
倏,61.0,1.3642898361024494e-07
馕,60.0,1.341924428953229e-07
鞫,60.0,1.341924428953229e-07
醢,60.0,1.341924428953229e-07
酦,60.0,1.341924428953229e-07
踯,60.0,1.341924428953229e-07
覚,60.0,1.341924428953229e-07
茘,60.0,1.341924428953229e-07
眦,60.0,1.341924428953229e-07
畚,60.0,1.341924428953229e-07
犴,60.0,1.341924428953229e-07
澔,60.0,1.341924428953229e-07
椪,60.0,1.341924428953229e-07
彅,60.0,1.341924428953229e-07
廐,60.0,1.341924428953229e-07
嚓,60.0,1.341924428953229e-07
襌,59.0,1.3195590218040085e-07
蟌,59.0,1.3195590218040085e-07
虉,59.0,1.3195590218040085e-07
葎,59.0,1.3195590218040085e-07
莸,59.0,1.3195590218040085e-07
絷,59.0,1.3195590218040085e-07
疳,59.0,1.3195590218040085e-07
珎,59.0,1.3195590218040085e-07
燠,59.0,1.3195590218040085e-07
煃,59.0,1.3195590218040085e-07
彖,59.0,1.3195590218040085e-07
姸,59.0,1.3195590218040085e-07
姶,59.0,1.3195590218040085e-07
嗷,59.0,1.3195590218040085e-07
刋,59.0,1.3195590218040085e-07
龠,58.0,1.2971936146547881e-07
魈,58.0,1.2971936146547881e-07
铦,58.0,1.2971936146547881e-07
錾,58.0,1.2971936146547881e-07
郐,58.0,1.2971936146547881e-07
觿,58.0,1.2971936146547881e-07
袢,58.0,1.2971936146547881e-07
蕖,58.0,1.2971936146547881e-07
蒉,58.0,1.2971936146547881e-07
缃,58.0,1.2971936146547881e-07
竝,58.0,1.2971936146547881e-07
牖,58.0,1.2971936146547881e-07
漼,58.0,1.2971936146547881e-07
椝,58.0,1.2971936146547881e-07
梼,58.0,1.2971936146547881e-07
侔,58.0,1.2971936146547881e-07
鲙,57.0,1.2748282075055675e-07
鐡,57.0,1.2748282075055675e-07
釆,57.0,1.2748282075055675e-07
貅,57.0,1.2748282075055675e-07
蛲,57.0,1.2748282075055675e-07
蚨,57.0,1.2748282075055675e-07
蓂,57.0,1.2748282075055675e-07
粢,57.0,1.2748282075055675e-07
簗,57.0,1.2748282075055675e-07
湓,57.0,1.2748282075055675e-07
沏,57.0,1.2748282075055675e-07
檫,57.0,1.2748282075055675e-07
昫,57.0,1.2748282075055675e-07
愠,57.0,1.2748282075055675e-07
徜,57.0,1.2748282075055675e-07
徉,57.0,1.2748282075055675e-07
夲,57.0,1.2748282075055675e-07
吿,57.0,1.2748282075055675e-07
卨,57.0,1.2748282075055675e-07
鞴,56.0,1.2524628003563472e-07
贌,56.0,1.2524628003563472e-07
蠖,56.0,1.2524628003563472e-07
蠓,56.0,1.2524628003563472e-07
舣,56.0,1.2524628003563472e-07
耄,56.0,1.2524628003563472e-07
穏,56.0,1.2524628003563472e-07
疎,56.0,1.2524628003563472e-07
潽,56.0,1.2524628003563472e-07
浡,56.0,1.2524628003563472e-07
浉,56.0,1.2524628003563472e-07
欸,56.0,1.2524628003563472e-07
楩,56.0,1.2524628003563472e-07
桄,56.0,1.2524628003563472e-07
枰,56.0,1.2524628003563472e-07
撘,56.0,1.2524628003563472e-07
惴,56.0,1.2524628003563472e-07
怼,56.0,1.2524628003563472e-07
媺,56.0,1.2524628003563472e-07
塅,56.0,1.2524628003563472e-07
啕,56.0,1.2524628003563472e-07
伾,56.0,1.2524628003563472e-07
丏,56.0,1.2524628003563472e-07
鹣,55.0,1.2300973932071266e-07
鸑,55.0,1.2300973932071266e-07
迵,55.0,1.2300973932071266e-07
跣,55.0,1.2300973932071266e-07
螠,55.0,1.2300973932071266e-07
苘,55.0,1.2300973932071266e-07
翃,55.0,1.2300973932071266e-07
痧,55.0,1.2300973932071266e-07
畛,55.0,1.2300973932071266e-07
甗,55.0,1.2300973932071266e-07
湼,55.0,1.2300973932071266e-07
湝,55.0,1.2300973932071266e-07
洣,55.0,1.2300973932071266e-07
沇,55.0,1.2300973932071266e-07
氷,55.0,1.2300973932071266e-07
槚,55.0,1.2300973932071266e-07
棓,55.0,1.2300973932071266e-07
啷,55.0,1.2300973932071266e-07
刖,55.0,1.2300973932071266e-07
麈,54.0,1.2077319860579063e-07
鳡,54.0,1.2077319860579063e-07
駆,54.0,1.2077319860579063e-07
飡,54.0,1.2077319860579063e-07
鞆,54.0,1.2077319860579063e-07
賨,54.0,1.2077319860579063e-07
謢,54.0,1.2077319860579063e-07
苺,54.0,1.2077319860579063e-07
穉,54.0,1.2077319860579063e-07
珤,54.0,1.2077319860579063e-07
狲,54.0,1.2077319860579063e-07
爀,54.0,1.2077319860579063e-07
浛,54.0,1.2077319860579063e-07
樘,54.0,1.2077319860579063e-07
暅,54.0,1.2077319860579063e-07
搡,54.0,1.2077319860579063e-07
婀,54.0,1.2077319860579063e-07
嗢,54.0,1.2077319860579063e-07
嗉,54.0,1.2077319860579063e-07
鳁,53.0,1.1853665789086854e-07
鲴,53.0,1.1853665789086854e-07
髌,53.0,1.1853665789086854e-07
靥,53.0,1.1853665789086854e-07
锳,53.0,1.1853665789086854e-07
鄗,53.0,1.1853665789086854e-07
裿,53.0,1.1853665789086854e-07
葚,53.0,1.1853665789086854e-07
芑,53.0,1.1853665789086854e-07
羱,53.0,1.1853665789086854e-07
缁,53.0,1.1853665789086854e-07
禟,53.0,1.1853665789086854e-07
瑨,53.0,1.1853665789086854e-07
潆,53.0,1.1853665789086854e-07
楦,53.0,1.1853665789086854e-07
搠,53.0,1.1853665789086854e-07
挙,53.0,1.1853665789086854e-07
憺,53.0,1.1853665789086854e-07
彜,53.0,1.1853665789086854e-07
崘,53.0,1.1853665789086854e-07
屃,53.0,1.1853665789086854e-07
孥,53.0,1.1853665789086854e-07
嗄,53.0,1.1853665789086854e-07
啱,53.0,1.1853665789086854e-07
龌,52.0,1.1630011717594652e-07
霅,52.0,1.1630011717594652e-07
钔,52.0,1.1630011717594652e-07
錬,52.0,1.1630011717594652e-07
醅,52.0,1.1630011717594652e-07
蜣,52.0,1.1630011717594652e-07
蜞,52.0,1.1630011717594652e-07
蘼,52.0,1.1630011717594652e-07
蘂,52.0,1.1630011717594652e-07
缒,52.0,1.1630011717594652e-07
缊,52.0,1.1630011717594652e-07
絪,52.0,1.1630011717594652e-07
筩,52.0,1.1630011717594652e-07
祹,52.0,1.1630011717594652e-07
玓,52.0,1.1630011717594652e-07
濩,52.0,1.1630011717594652e-07
潸,52.0,1.1630011717594652e-07
溦,52.0,1.1630011717594652e-07
柉,52.0,1.1630011717594652e-07
懔,52.0,1.1630011717594652e-07
帻,52.0,1.1630011717594652e-07
嵒,52.0,1.1630011717594652e-07
坮,52.0,1.1630011717594652e-07
喈,52.0,1.1630011717594652e-07
劓,52.0,1.1630011717594652e-07
傧,52.0,1.1630011717594652e-07
鴫,51.0,1.1406357646102447e-07
骺,51.0,1.1406357646102447e-07
馋,51.0,1.1406357646102447e-07
迓,51.0,1.1406357646102447e-07
蚧,51.0,1.1406357646102447e-07
肸,51.0,1.1406357646102447e-07
祊,51.0,1.1406357646102447e-07
砫,51.0,1.1406357646102447e-07
砣,51.0,1.1406357646102447e-07
璮,51.0,1.1406357646102447e-07
殽,51.0,1.1406357646102447e-07
杌,51.0,1.1406357646102447e-07
旰,51.0,1.1406357646102447e-07
嬬,51.0,1.1406357646102447e-07
奀,51.0,1.1406357646102447e-07
吆,51.0,1.1406357646102447e-07
侩,51.0,1.1406357646102447e-07
佖,51.0,1.1406357646102447e-07
麺,50.0,1.1182703574610245e-07
鵄,50.0,1.1182703574610245e-07
骀,50.0,1.1182703574610245e-07
韡,50.0,1.1182703574610245e-07
隄,50.0,1.1182703574610245e-07
钎,50.0,1.1182703574610245e-07
轾,50.0,1.1182703574610245e-07
腙,50.0,1.1182703574610245e-07
聴,50.0,1.1182703574610245e-07
绺,50.0,1.1182703574610245e-07
睨,50.0,1.1182703574610245e-07
痼,50.0,1.1182703574610245e-07
玡,50.0,1.1182703574610245e-07
漥,50.0,1.1182703574610245e-07
淛,50.0,1.1182703574610245e-07
橛,50.0,1.1182703574610245e-07
悛,50.0,1.1182703574610245e-07
崄,50.0,1.1182703574610245e-07
侘,50.0,1.1182703574610245e-07
鲊,49.0,1.0959049503118038e-07
衄,49.0,1.0959049503118038e-07
绖,49.0,1.0959049503118038e-07
簠,49.0,1.0959049503118038e-07
筇,49.0,1.0959049503118038e-07
礑,49.0,1.0959049503118038e-07
矍,49.0,1.0959049503118038e-07
浿,49.0,1.0959049503118038e-07
汆,49.0,1.0959049503118038e-07
殳,49.0,1.0959049503118038e-07
撙,49.0,1.0959049503118038e-07
摠,49.0,1.0959049503118038e-07
搦,49.0,1.0959049503118038e-07
忭,49.0,1.0959049503118038e-07
庯,49.0,1.0959049503118038e-07
宬,49.0,1.0959049503118038e-07
婬,49.0,1.0959049503118038e-07
娍,49.0,1.0959049503118038e-07
塆,49.0,1.0959049503118038e-07
嚭,49.0,1.0959049503118038e-07
啫,49.0,1.0959049503118038e-07
凇,49.0,1.0959049503118038e-07
鼍,48.0,1.0735395431625832e-07
鹍,48.0,1.0735395431625832e-07
鵺,48.0,1.0735395431625832e-07
鳈,48.0,1.0735395431625832e-07
颋,48.0,1.0735395431625832e-07
顕,48.0,1.0735395431625832e-07
靬,48.0,1.0735395431625832e-07
锍,48.0,1.0735395431625832e-07
逡,48.0,1.0735395431625832e-07
跄,48.0,1.0735395431625832e-07
蛴,48.0,1.0735395431625832e-07
蕡,48.0,1.0735395431625832e-07
蒎,48.0,1.0735395431625832e-07
舲,48.0,1.0735395431625832e-07
臊,48.0,1.0735395431625832e-07
